company_name,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_2552,0.027,3.597,0.0,0.312,0.0,0.084,0.0,139.0032,3.909,29.849,4.52,0.312,0.312,1.102,-0.374,3.909,5.814,3.597
C_1732,2247.6,5365.3,845.8,2314.2,548.2,1060.5,1280.9,21853.123,7679.5,33475.8,9994.0,1468.4,2314.2,3331.7,5535.6,7679.5,23633.1,5365.3
C_4075,2.555,15.396,0.098,0.554,0.0,4.257,1.479,0.35,19.858,6.666,1.4,0.456,4.462,3.592,-40.421,19.858,4.992,19.304
C_7941,383.088,862.903,13.39,48.205,40.694,16.43,255.402,542.1717,1138.361,649.638,128.398,34.815,275.458,217.253,105.213,1138.361,365.093,1090.156
C_5487,686.068,1399.186,36.777,164.225,578.082,0.424,53.916,1339.6607,2029.966,927.478,1.416,127.448,630.78,359.529,78.225,2029.966,383.402,1865.741
C_8520,1985.745,2210.205,1.727,253.876,1720.593,49.547,260.033,52.2301,2475.666,2699.814,888.805,252.149,265.461,1148.455,413.976,2475.666,2061.479,2221.79
C_6328,753.202,408.532,15.851,203.31,190.538,159.584,223.96,2113.373,831.78,942.21,0.924,187.459,423.248,163.078,775.445,831.78,244.208,628.47
C_2642,228.672,117.377,15.815,-23.884,0.0,-52.627,33.875,1463.863,258.721,313.939,233.808,-39.699,141.344,78.443,-413.873,258.721,324.149,282.605
C_7784,50.95,97.869,2.868,-95.247,0.0,-96.622,0.0,16.4994,2.622,64.251,5.481,-98.115,-95.247,16.521,-335.471,2.622,27.647,97.869
C_2805,3.896,9.754,0.233,0.89,1.878,0.173,1.731,0.2011,13.234,6.27,2.449,0.657,3.48,3.888,-0.651,13.234,6.439,12.344
C_8060,1261.166,2118.614,16.357,111.232,736.668,66.854,402.66,1206.371,2484.929,1515.13,0.539,94.875,366.315,672.53,485.896,2484.929,741.284,2373.697
C_4076,2203.5,15197.0,130.1,406.6,1051.9,198.7,1065.6,3787.44,17619.9,4000.9,1175.8,276.5,2422.9,1470.0,273.1,17619.9,2865.6,17213.3
C_1391,380.749,1328.496,124.022,168.316,43.001,-4.28,125.979,494.6342,1742.717,2736.1,1364.75,44.294,414.221,580.941,704.211,1742.717,1945.691,1574.401
C_5731,320.177,585.896,29.192,100.927,79.278,53.848,139.076,702.2292,866.199,559.519,96.983,71.735,280.303,147.307,60.499,866.199,276.253,765.272
C_3763,108.753,91.473,0.51,-81.817,0.0,-114.78,5.371,97.8477,9.656,110.418,23.718,-82.327,-81.817,17.806,-393.951,9.656,41.788,91.473
C_123,393.042,406.826,165.669,563.268,109.925,265.272,119.186,563.1033,1020.644,4539.792,1227.919,397.599,613.818,49.356,2928.045,1020.644,1309.406,457.376
C_338,53.621,58.978,2.681,-13.143,21.566,-4.73,6.528,18.6105,60.623,90.049,2.828,-15.824,1.645,22.125,6.195,60.623,41.692,73.766
C_872,635.4,1398.9,346.7,1315.1,160.3,627.4,343.3,9630.6187,2714.0,9469.8,2679.3,968.4,1315.1,447.0,3859.7,2714.0,4337.1,1398.9
C_1042,150.586,223.932,12.173,38.237,67.604,10.484,65.702,168.7884,315.715,272.57,102.119,26.064,91.783,42.06,23.107,315.715,146.832,277.478
C_7772,11.757,33.133,1.856,9.103,0.435,-58.95,9.407,2.6278,46.021,40.625,55.216,7.247,12.888,28.661,-72.138,46.021,88.198,36.918
C_248,18.585,81.574,4.523,11.47,10.542,-1.808,7.263,0.4243,100.385,60.05,52.804,6.947,18.811,17.354,-18.701,100.385,70.158,88.915
C_997,1479.9,2897.9,139.4,1081.5,786.3,933.4,518.1,19814.136,5408.9,10256.4,4052.9,942.1,2511.0,2001.7,1400.3,5408.9,7074.2,4327.4
C_8837,115.872,151.523,39.541,25.027,20.673,13.922,42.639,190.2261,221.676,764.863,160.217,-14.514,70.153,28.804,18.395,221.676,298.125,196.649
C_6609,140.449,43.029,21.348,-19.615,0.0,-142.015,2.736,139.6444,23.414,156.096,0.604,-40.963,-19.615,9.044,-231.739,23.414,10.127,43.029
C_2571,1322.769,354.579,13.538,-319.152,0.0,-335.643,7.712,8799.2086,35.427,1900.567,154.749,-332.69,-319.152,95.612,-918.013,35.427,277.135,354.579
C_5532,0.02,0.782,0.004,-0.76,0.0,-0.901,0.0,0.2984,0.022,0.025,0.0,-0.764,-0.76,2.442,-136.047,0.022,8.369,0.782
C_4620,5.221,5.579,1.459,-6.01,0.0,-33.235,1.453,34.2598,13.742,10.605,0.0,-7.469,8.163,4.535,-298.706,13.742,4.91,19.752
C_5801,144.129,63.081,1.497,-47.459,0.0,-67.657,3.803,355.0764,15.622,169.497,39.18,-48.956,-47.459,23.446,-609.313,15.622,68.422,63.081
C_716,139.409,438.634,21.756,58.574,60.482,24.433,64.493,390.1034,556.326,385.599,74.658,36.818,117.692,55.396,164.722,556.326,167.738,497.752
C_6094,78.641,197.908,11.448,9.548,17.144,-105.208,52.334,11.1417,261.541,187.439,22.658,-1.9,63.633,224.453,-108.982,261.541,254.9,251.993
C_7915,17.191,67.273,1.883,-6.333,1.089,-22.388,14.41,23.6357,86.916,35.942,0.345,-8.216,19.643,34.674,-40.676,86.916,38.486,93.249
C_4217,72.115,133.554,1.724,5.435,26.805,3.8,28.333,82.171,179.003,84.404,0.0,3.711,45.449,33.181,-142.093,179.003,38.37,173.568
C_7067,13.422,42.403,2.348,2.744,1.568,0.243,11.48,1.646,55.052,22.868,0.846,0.396,12.649,14.983,-2.457,55.052,16.035,52.308
C_3339,8.038,23.888,0.527,2.898,2.254,0.609,0.043,6.2597,45.551,23.143,10.242,2.371,21.663,5.697,-2.489,45.551,15.954,42.653
C_6283,39.34,14.139,0.826,-9.444,0.103,-7.512,3.204,32.4214,26.265,41.839,0.082,-10.27,12.126,4.256,-18.928,26.265,4.338,35.709
C_7499,284.062,373.101,55.234,140.034,101.176,33.908,121.755,2110.616,658.358,1375.292,462.5,84.8,285.257,104.365,109.979,658.358,757.958,518.324
C_6333,270.225,372.889,16.467,199.136,57.801,134.572,102.09,3475.6467,690.25,465.122,0.0,182.669,317.361,92.775,416.942,690.25,122.159,491.114
C_3149,34.648,91.54,1.683,-19.6,5.923,-56.908,24.308,19.0629,87.323,47.22,10.209,-21.283,-4.217,22.502,-123.848,87.323,34.148,106.923
C_1062,9280.0,2490.0,587.0,2965.0,2177.0,597.0,2501.0,54059.6474,13993.0,18517.0,2649.0,2378.0,11503.0,4980.0,4583.0,13993.0,10534.0,11028.0
C_8890,0.496,0.0,0.0,1.666,0.0,1.322,0.463,46.8,3.854,0.496,0.0,1.666,3.854,0.766,1.2,3.854,0.766,2.188
C_8408,443.947,1439.185,101.953,178.754,266.244,-143.767,151.82,401.6663,1724.218,1788.118,671.292,76.801,285.033,449.295,419.991,1724.218,1361.722,1545.464
C_2544,1415.72,106.837,35.787,-53.962,0.0,-77.042,343.924,10122.84,1155.352,1634.725,0.0,-89.749,1048.515,548.577,-327.051,1155.352,621.14,1209.314
C_5546,151.884,13.019,3.259,1.915,0.0,-0.966,14.089,196.1953,59.709,170.529,0.0,-1.344,46.69,24.662,-22.465,59.709,25.783,57.794
C_140,16.182,86.063,9.518,-15.021,5.375,-50.606,9.234,5.532,93.346,35.631,0.0,-24.539,7.283,52.678,-214.404,93.346,52.678,108.367
C_1333,0.068,0.176,0.108,-1.225,0.0,-3.558,0.072,20.7509,0.536,22.845,0.0,-1.333,0.36,23.552,-59.909,0.536,23.552,1.761
C_7418,734.77,462.145,45.584,144.034,95.736,54.373,103.145,2599.9974,926.832,1154.844,0.0,98.45,464.687,170.233,120.845,926.832,260.085,782.798
C_1986,0.106,0.012,0.002,-0.2,0.0,-0.308,0.0,0.1769,0.001,0.109,0.0,-0.202,-0.011,3.322,-150.217,0.001,3.322,0.201
C_3811,3.302,25.504,3.054,-22.416,0.0,-30.092,0.4,70.7756,3.088,22.283,3.552,-25.47,-22.416,32.042,-216.307,3.088,43.094,25.504
C_2534,89.063,60.693,8.299,-12.479,0.0,-28.207,28.273,498.3874,154.632,166.153,52.329,-20.778,93.939,72.608,-204.785,154.632,126.119,167.111
C_3237,366.349,362.994,23.154,24.236,273.045,-21.751,80.677,443.892,435.326,588.694,7.979,1.082,72.332,62.198,84.023,435.326,255.474,411.09
C_451,60.724,167.392,9.618,4.09,44.545,-11.593,11.84,20.6189,279.687,129.356,37.984,-5.528,112.295,60.4,-15.457,279.687,126.555,275.597
C_8406,0.025,0.001,0.001,-0.611,0.0,-0.615,0.0,45.0001,0.005,0.05,0.125,-0.612,0.004,0.595,-0.715,0.005,0.72,0.616
C_7408,721.2,1062.8,136.9,272.3,266.6,68.8,393.1,1411.3316,1493.6,2367.9,1321.2,135.4,430.8,283.3,432.6,1493.6,1827.7,1221.3
C_8849,64.506,60.494,6.796,-4.39,0.0,-14.028,23.264,257.7837,164.833,133.356,0.0,-11.186,104.339,61.54,-179.674,164.833,62.742,169.223
C_6584,65.327,48.226,3.89,-0.736,12.848,-12.889,15.864,78.3826,82.979,81.871,0.132,-4.626,34.753,11.884,-64.271,82.979,12.265,83.715
C_7112,86.533,11.794,8.704,14.33,0.0,-3.262,35.53,426.5207,139.286,106.472,22.583,5.626,127.492,57.196,-391.0,139.286,82.752,124.956
C_2383,454.028,528.41,43.1,290.712,206.549,-11.746,179.523,1919.3912,1097.489,1949.991,891.989,247.612,569.079,169.324,733.918,1097.489,1225.944,806.777
C_4385,29.649,38.585,6.015,-19.932,4.374,-93.331,4.445,73.7775,36.255,45.978,115.0,-25.947,-2.33,24.487,-150.438,36.255,139.682,56.187
C_6176,16.894,23.449,7.734,-12.808,0.0,-21.741,7.233,497.1278,31.897,43.157,3.561,-20.542,8.448,18.546,-52.98,31.897,22.107,44.705
C_4730,334.113,309.773,37.571,110.436,155.377,44.788,115.543,1383.5783,762.424,633.834,0.0,72.865,452.651,154.367,416.49,762.424,174.943,651.988
C_2161,26.898,68.193,10.223,0.611,12.327,-13.18,11.751,57.1242,82.438,89.933,38.092,-9.612,14.245,18.712,-9.583,82.438,57.769,81.827
C_8335,68.198,70.742,1.147,-10.148,0.589,-10.878,13.502,902.8855,60.594,79.283,0.061,-11.295,-10.148,18.113,-330.474,60.594,22.977,70.742
C_17,72.992,83.443,3.23,10.686,41.332,4.598,25.102,47.7518,137.321,109.477,43.727,7.456,53.878,13.365,45.492,137.321,57.145,126.635
C_5008,20.679,14.035,7.588,1.927,0.0,-31.217,6.796,3.3888,16.518,182.588,0.0,-5.661,2.483,1.749,110.428,16.518,1.749,14.591
C_6266,48.658,79.577,4.9,-5.788,28.633,-103.603,10.961,67.6366,99.642,216.895,271.317,-10.688,20.065,22.048,-152.003,99.642,294.033,105.43
C_7660,0.205,6.837,0.033,-6.084,0.0,-9.497,0.0,9.0756,0.753,0.773,0.016,-6.117,-6.084,10.479,-140.873,0.753,10.495,6.837
C_8286,87.394,201.497,10.701,0.79,3.912,-5.433,22.057,72.8864,202.287,142.348,0.0,-9.911,0.79,31.663,-411.435,202.287,71.762,201.497
C_8456,0.204,1.264,0.025,-1.263,0.0,-1.308,0.126,15.3025,0.001,0.382,0.0,-1.288,-1.263,0.889,-42.206,0.001,0.889,1.264
C_1690,28.142,11.791,3.464,-2.252,0.167,29.434,3.225,41.8841,30.105,57.118,0.295,-5.716,18.314,7.068,33.617,30.105,16.962,32.357
C_7388,311.329,151.321,2.196,-101.969,0.0,-100.506,91.966,1906.632,49.352,339.459,1.255,-104.165,-101.969,41.294,-239.389,49.352,208.321,151.321
C_1378,1851.0,2831.0,382.0,1576.0,304.0,-119.0,770.0,5688.54,4407.0,18739.0,5906.0,1194.0,1576.0,2113.0,2865.0,4407.0,13484.0,2831.0
C_7867,925.021,438.912,625.171,1672.79,37.57,845.672,429.919,15228.1071,2176.256,21595.687,4464.338,1047.619,1737.344,1019.612,761.759,2176.256,7429.425,503.466
C_7773,3848.074,7967.932,376.029,669.434,12.575,-17.651,844.52,10348.7548,10787.8,8496.886,2732.878,293.405,2819.868,3749.866,-1164.454,10787.8,6824.788,10118.366
C_4932,38.887,61.694,0.156,2.788,2.958,1.55,18.058,21.2021,69.281,41.496,0.936,2.632,7.587,17.899,9.095,69.281,18.835,66.493
C_8719,239.778,227.508,29.965,79.231,91.344,22.756,109.712,799.6142,412.642,655.762,197.729,49.266,185.134,73.053,121.672,412.642,306.813,333.411
C_138,104.873,205.606,20.808,23.444,59.736,-61.887,27.66,42.4936,248.098,247.359,97.529,2.636,42.492,60.733,12.53,248.098,187.88,224.654
C_2632,1.02,0.061,0.224,-4.213,0.0,-4.668,0.05,10.1941,0.28,1.529,0.198,-4.437,0.219,0.845,-21.575,0.28,1.325,4.493
C_2277,20.726,26.367,1.012,10.169,5.152,5.639,2.642,86.064,50.733,36.945,7.378,9.157,24.366,4.85,14.676,50.733,14.518,40.564
C_655,21.04,62.773,1.322,-6.797,9.661,-46.264,0.536,13.965,72.631,23.659,1.935,-8.119,9.858,17.597,-2.659,72.631,19.539,79.428
C_3850,137.503,72.667,0.527,-41.742,0.0,-38.924,6.511,156.0485,30.925,139.472,0.0,-42.269,-41.742,26.158,-140.707,30.925,26.957,72.667
C_2356,397.474,304.242,59.024,15.833,133.161,-45.505,126.618,1176.7097,687.66,825.832,31.392,-43.191,383.418,164.06,-761.679,687.66,240.973,671.827
C_6320,82.393,74.102,8.906,16.959,0.0,9.481,21.472,582.8214,91.061,157.315,0.0,8.053,16.959,16.036,-481.666,91.061,17.232,74.102
C_6747,226.446,566.439,42.297,-13.119,6.45,-113.759,39.798,113.1263,625.715,1242.642,379.314,-55.416,59.276,388.667,-464.672,625.715,879.929,638.834
C_4285,17.625,31.984,1.358,6.278,0.0,3.886,4.094,6.5056,38.262,31.578,2.086,4.92,6.278,22.232,-3.857,38.262,24.542,31.984
C_3196,2542.0,3544.0,155.0,707.0,221.0,310.0,1896.0,7585.709,4764.0,5666.0,1361.0,552.0,1220.0,1460.0,722.0,4764.0,3621.0,4057.0
C_3227,29.047,197.052,3.559,-16.461,0.0,-27.594,19.204,31.6035,198.034,64.45,1.208,-20.02,0.982,57.179,-26.432,198.034,58.387,214.495
C_4090,103.589,157.621,1.482,-6.223,38.7,-5.402,45.571,22.7668,164.922,125.375,0.0,-7.705,7.301,83.415,-79.155,164.922,95.072,171.145
C_5745,50.377,133.602,2.589,3.218,0.0,-1.269,37.5,27.9984,167.056,72.538,6.692,0.629,33.454,31.799,-1.979,167.056,38.491,163.838
C_8381,0.338,2.712,0.083,-0.746,0.0,-1.253,0.3,0.8106,4.05,0.773,0.058,-0.829,1.338,4.098,-10.879,4.05,4.156,4.796
C_1848,80.045,27.747,13.699,-41.871,3.038,-120.041,9.715,222.9603,65.905,96.097,0.0,-55.57,38.158,37.055,-337.842,65.905,55.977,107.776
C_5834,120.196,510.219,263.813,-196.432,2.268,-143.474,40.207,629.5888,391.469,1669.829,937.963,-460.245,-118.75,168.445,-792.311,391.469,1137.974,587.901
C_7140,285.775,210.291,33.863,66.686,79.736,-22.935,127.041,1150.3501,530.891,638.14,69.474,32.823,320.6,133.446,64.229,530.891,239.696,464.205
C_8961,65.098,367.225,4.458,-124.637,32.753,-125.786,16.254,117.8182,333.964,78.83,0.0,-129.095,-33.261,48.902,-311.268,333.964,52.525,458.601
C_7124,26.493,66.311,19.755,13.76,8.559,-136.07,9.314,5.3876,188.754,228.353,137.175,-5.995,122.443,59.83,-317.474,188.754,213.663,174.994
C_2246,2316.2,2428.0,138.2,1136.9,1278.7,751.9,714.3,14949.8156,4965.1,3321.5,497.0,998.7,2537.1,437.4,2296.8,4965.1,1018.8,3828.2
C_687,116.885,283.405,5.859,26.529,51.409,10.448,55.78,122.1116,365.928,174.771,42.728,20.67,82.523,57.486,27.742,365.928,106.747,339.399
C_5198,33.049,87.311,4.929,6.988,15.763,0.273,12.807,13.457,133.163,66.847,7.665,2.059,45.852,25.557,2.327,133.163,34.128,126.175
C_4041,45.035,147.749,4.03,6.563,13.547,-45.02,25.079,67.1778,173.403,151.361,18.854,2.533,25.654,24.588,-56.515,173.403,48.38,166.84
C_7053,168.538,269.603,86.087,80.916,27.643,-216.662,35.53,291.1773,387.161,1781.785,0.0,-5.171,117.558,1442.593,-240.592,387.161,1449.739,306.245
C_3125,106.431,159.832,70.81,180.933,5.741,51.479,39.729,475.7139,371.337,844.976,369.211,110.123,211.505,138.948,-101.471,371.337,623.147,190.404
C_5874,124.77,267.595,20.326,104.21,0.0,56.117,13.925,373.73,371.805,510.342,66.604,83.884,104.21,153.463,-113.817,371.805,285.689,267.595
C_3987,194.782,159.808,9.216,-22.146,27.289,-70.34,40.208,62.5028,177.773,285.883,0.0,-31.362,17.965,84.259,-108.681,177.773,84.259,199.919
C_5034,103.735,163.09,19.398,78.834,45.504,30.88,53.275,459.446,319.724,379.53,98.178,59.436,156.634,52.626,139.257,319.724,166.455,240.89
C_5496,0.878,9.014,0.997,-8.981,0.103,-18.655,0.006,22.0898,0.033,3.921,4.748,-9.978,-8.981,6.062,-78.959,0.033,10.81,9.014
C_936,22.768,78.288,8.33,23.127,0.0,7.597,18.537,43.8728,120.483,132.011,41.338,14.797,42.195,11.855,34.788,120.483,72.27,97.356
C_4228,834.8,1333.9,78.1,318.5,307.6,153.8,339.7,3279.8706,2007.7,2767.2,750.6,240.4,673.8,366.9,1712.7,2007.7,1556.2,1689.2
C_288,1.395,0.226,0.659,-0.19,0.0,-0.847,0.161,8.1345,0.768,7.114,0.0,-0.849,0.542,0.028,4.778,0.768,0.028,0.958
C_374,96.018,287.745,2.537,7.917,0.0,-2.817,81.662,58.2298,358.769,124.121,3.64,5.38,71.024,44.163,67.937,358.769,59.893,350.852
C_8031,6.322,38.664,0.722,-37.295,0.0,-14.424,0.0,29.2422,1.369,7.443,0.0,-38.017,-37.295,8.871,-558.137,1.369,8.871,38.664
C_6935,27.961,0.386,0.177,-29.156,0.0,-32.575,2.864,22.8731,10.428,37.365,28.6,-29.333,10.042,13.25,-984.84,10.428,41.861,39.584
C_5,28.957,79.567,2.024,3.873,10.947,-0.138,15.89,6.1972,107.31,42.21,0.591,1.849,27.743,39.835,-33.199,107.31,52.453,103.437
C_6595,389.462,21.731,2.6,-11.629,8.469,-12.924,7.785,411.5258,57.285,461.934,0.0,-14.229,35.554,16.272,-1147.155,57.285,19.703,68.914
C_1851,173.715,646.937,61.734,72.8,126.01,-86.148,35.601,165.7018,746.858,657.195,412.475,11.066,99.921,180.876,-125.794,746.858,652.905,674.058
C_8151,145.779,182.961,50.123,-71.726,0.0,-159.268,75.609,856.9977,419.482,954.143,178.524,-121.849,236.521,168.936,-779.716,419.482,402.576,491.208
C_2913,265.396,83.52,15.952,70.37,0.215,47.362,21.602,3078.9615,229.525,369.159,0.0,54.418,146.005,20.49,85.031,229.525,22.885,159.155
C_4570,151.103,370.167,14.585,27.86,59.168,12.283,77.391,111.0493,439.195,307.175,51.0,13.275,69.028,68.793,202.723,439.195,123.929,411.335
C_7708,1500.0,2042.0,218.0,2176.0,75.0,612.0,452.0,13155.1236,5357.0,20141.0,12049.0,1958.0,3315.0,1408.0,-126.0,5357.0,16523.0,3181.0
C_1180,153.046,224.748,2.305,26.184,96.726,-21.976,48.921,32.1761,350.819,300.171,0.218,23.879,126.071,281.461,-146.379,350.819,333.468,324.635
C_7975,286.67,145.839,17.888,176.87,62.394,98.149,41.306,1125.7593,557.502,392.205,210.035,158.982,411.663,53.337,-325.583,557.502,286.226,380.632
C_99,2.703,3.215,0.69,-0.407,1.93,-4.037,0.383,10.5813,4.276,21.68,0.51,-1.097,1.061,11.872,-22.28,4.276,12.382,4.683
C_7103,0.097,0.012,0.002,-0.655,0.0,-1.876,0.0,4.343,0.054,0.381,0.0,-0.657,0.042,0.104,-2.897,0.054,0.104,0.709
C_693,0.272,0.0,0.004,-0.239,0.0,-0.165,0.0,29.0972,0.105,0.346,0.0,-0.243,0.105,0.158,-23.579,0.105,0.334,0.344
C_7267,337.82,284.492,43.687,79.956,77.706,104.036,96.893,1044.6326,529.675,728.222,34.971,36.269,245.183,102.518,-282.807,529.675,148.058,449.719
C_5706,534.677,350.24,31.264,64.941,0.0,46.193,193.202,1414.6845,904.457,809.653,0.0,33.677,554.217,355.497,-26.332,904.457,367.768,839.516
C_6536,71.067,3.272,0.003,8.787,0.0,20.765,11.614,172.9966,12.059,188.219,0.0,8.784,8.787,0.863,-4250.428,12.059,1.285,3.272
C_876,33.695,94.555,2.706,5.857,19.267,-7.96,13.574,8.0305,113.957,81.606,22.913,3.151,19.402,55.548,-132.489,113.957,90.344,108.1
C_1537,0.072,0.35,0.0,-0.06,0.0,-0.06,0.07,0.4547,0.741,0.072,0.0,-0.06,0.391,0.107,-0.491,0.741,0.107,0.801
C_6437,43.637,204.306,18.226,42.791,0.677,-3.192,36.339,54.7287,262.783,559.028,234.135,24.565,58.477,52.878,10.372,262.783,337.159,219.992
C_2644,15.303,58.084,3.222,-2.575,8.096,-10.652,4.118,5.4408,65.774,46.734,30.695,-5.797,7.69,33.592,-37.736,65.774,69.373,68.349
C_887,162.78,491.373,11.406,45.304,100.449,20.224,47.58,82.2936,547.657,360.829,1.031,33.898,56.284,71.377,78.258,547.657,183.426,502.353
C_4664,24.629,37.921,11.975,7.508,0.0,-28.48,9.294,96.5723,54.666,255.093,172.716,-4.467,16.745,32.724,-64.669,54.666,208.241,47.158
C_4748,123.919,50.997,9.522,22.152,0.0,16.56,45.175,1243.2643,155.514,169.459,0.0,12.63,104.517,44.685,-58.412,155.514,44.685,133.362
C_8803,450.629,53.096,11.571,-0.363,0.617,22.869,76.343,1359.0898,321.716,528.062,0.0,-11.934,268.62,166.373,-256.992,321.716,212.945,322.079
C_2441,78.207,279.895,5.519,25.712,12.897,7.52,44.706,106.8975,340.674,270.989,53.673,20.193,60.779,30.785,0.997,340.674,101.58,314.962
C_3586,12.196,0.051,0.278,-4.048,0.031,-11.515,0.316,34.4768,0.469,12.597,0.0,-4.326,0.418,0.575,-51.077,0.469,0.578,4.517
C_572,2102.046,6946.115,265.3,786.296,1609.932,284.503,116.713,9099.5024,10489.33,3857.295,484.226,520.996,3543.215,1129.03,1723.552,10489.33,2191.57,9703.034
C_4344,1437.687,496.591,8.8,696.732,11.381,681.313,43.213,5703.9311,1193.323,2150.172,329.861,687.932,696.732,82.002,-1430.367,1193.323,432.597,496.591
C_7648,3.115,1.001,0.043,-7.095,0.0,-58.511,2.479,88.0694,1.474,16.798,0.0,-7.138,0.473,2.381,-127.108,1.474,2.381,8.569
C_6796,136.987,116.598,0.594,-72.089,0.894,-70.48,4.077,384.4956,44.509,139.109,0.0,-72.683,-72.089,27.734,-1209.358,44.509,29.232,116.598
C_8857,0.329,0.161,0.027,-2.853,0.0,-4.765,0.128,10.9604,2.037,0.532,2.2,-2.88,1.876,2.448,-31.533,2.037,4.648,4.89
C_6838,57.32,6.45,0.94,-23.427,0.0,-23.385,3.38,30.0435,14.863,61.854,0.0,-24.367,8.413,6.932,-48.068,14.863,7.897,38.29
C_5650,199.543,118.098,25.293,70.684,70.646,26.554,69.596,699.7775,310.563,399.308,16.877,45.391,192.465,78.531,200.728,310.563,97.463,239.879
C_3618,130.303,76.011,8.648,-34.299,53.575,-47.334,23.039,80.8715,89.437,340.421,85.247,-42.947,13.426,60.121,-991.27,89.437,163.498,123.736
C_7435,382.76,763.034,31.046,40.758,358.127,-15.497,10.846,49.8438,1064.569,613.12,50.402,9.712,301.535,349.461,-99.028,1064.569,433.215,1023.811
C_7091,3948.7,4688.3,206.5,910.8,744.6,393.1,1591.1,6579.6131,6362.7,6437.9,1134.1,704.3,1674.4,2343.3,3364.7,6362.7,3907.0,5451.9
C_7346,427.3,514.2,86.2,356.6,4.9,183.6,229.3,1973.0441,912.1,889.2,16.4,270.4,397.9,198.5,-5845.7,912.1,325.3,555.5
C_8452,5.669,5.266,0.041,-5.763,2.055,-8.374,0.357,11.6323,5.655,6.095,13.618,-5.804,0.389,5.176,-22.125,5.655,18.794,11.418
C_6741,217.761,500.749,180.903,210.5,0.0,-53.959,65.058,1444.5341,932.984,1183.65,747.157,29.597,432.235,175.427,-701.03,932.984,997.521,722.484
C_5663,4.729,5.382,0.297,0.007,2.766,-0.845,0.82,26.5254,10.369,12.99,5.123,-0.29,4.987,7.197,-126.541,10.369,12.836,10.362
C_8680,118.763,113.991,6.589,3.36,53.489,-4.051,16.905,242.3959,202.316,160.875,0.0,-3.229,88.325,36.401,-225.186,202.316,37.344,198.956
C_5369,10.843,22.002,1.69,4.55,5.325,1.112,1.522,8.676,60.892,23.704,7.2,2.86,38.89,7.548,-4.617,60.892,14.976,56.342
C_7615,8.457,29.917,4.392,-6.216,1.298,-13.53,4.923,10.4775,27.005,21.713,0.0,-10.608,-2.912,8.606,-5.455,27.005,8.606,33.221
C_5216,41.188,13.889,3.529,-21.924,0.0,-81.558,8.908,67.5418,49.191,52.63,0.0,-25.453,35.302,20.65,-129.744,49.191,21.197,71.115
C_2302,2.255,1.159,0.163,-3.455,0.135,-3.577,0.145,75.2096,1.389,2.983,0.088,-3.618,0.23,0.476,-12.639,1.389,0.571,4.844
C_6023,25.523,34.517,0.571,1.402,16.204,-1.096,8.263,3.0963,41.8,28.783,21.868,0.831,7.283,9.798,-7.313,41.8,31.719,40.398
C_6943,33.287,78.611,10.026,-60.921,0.0,-107.168,5.523,19.6738,17.69,82.639,2.967,-70.947,-60.921,43.023,-206.3,17.69,51.953,78.611
C_2950,177.64,0.626,2.561,-77.808,7.746,-88.326,1.86,623.668,5.67,185.265,120.074,-80.369,5.044,7.763,-330.497,5.67,127.89,83.478
C_3209,23.4,6.477,0.37,-0.484,0.0,13.343,2.604,65.23,5.993,74.788,0.0,-0.854,-0.484,4.126,7.603,5.993,10.034,6.477
C_4700,10.373,32.793,2.085,-7.005,6.414,-15.886,3.654,0.6004,34.924,20.206,0.0,-9.09,2.131,15.749,-19.482,34.924,18.799,41.929
C_307,176.227,135.596,4.172,161.762,48.775,63.171,54.607,1245.4294,463.342,801.16,388.04,157.59,327.746,47.022,293.522,463.342,476.998,301.58
C_5337,50.112,61.348,12.893,-35.311,12.813,-73.338,14.573,9.7831,69.539,76.092,3.319,-48.204,8.191,44.749,-296.508,69.539,54.366,104.85
C_3395,142.741,290.502,3.8,-4.311,8.623,0.506,76.014,40.2051,356.666,163.84,0.0,-8.111,66.164,63.103,44.501,356.666,66.882,360.977
C_3935,40.686,22.633,1.45,-15.871,9.097,-17.754,7.522,95.903,49.417,45.045,6.509,-17.321,26.784,13.615,-133.993,49.417,20.124,65.288
C_2847,443.496,513.847,97.361,363.291,0.0,169.892,176.466,950.5842,906.577,1207.97,275.0,265.93,392.73,104.692,367.007,906.577,548.461,543.286
C_8160,582.968,185.184,30.31,-52.381,39.087,-82.802,15.136,1171.845,298.967,1187.281,456.389,-82.691,113.783,175.672,-24.856,298.967,854.876,351.348
C_3262,326.014,1323.268,44.139,18.637,47.977,-78.135,248.899,35.4722,1510.155,639.403,339.392,-25.502,186.887,233.109,-129.951,1510.155,650.434,1491.518
